h3_cell_6,sum_population,avg_food,sum_gdp,gdp_per_capita
864441637ffffff,22.0,,77890.75,3540.4886363636365
864441647ffffff,20.0,,120778.49193,6038.9245965
86444164fffffff,9.0,,,
864441657ffffff,103.0,,72025.05926,699.2724199999999
86444165fffffff,4.0,,210684.24326000002,52671.060815000004
864441667ffffff,11.0,,65577.42608,5961.58418909091
86444166fffffff,3.0,,33481.7517,11160.5839
864441677ffffff,3.0,,65112.1,21704.033333333333
864441687ffffff,43.0,,,
86444168fffffff,371.0,,2583156.28052,6962.6853922371965
864441697ffffff,81.0,,287596.53995,3550.5745672839507
86444169fffffff,84.0,,552910.6240000001,6582.2693333333345
8644416a7ffffff,27.0,,237047.21000000002,8779.526296296297
8644416afffffff,70.0,,72468.81406,1035.2687722857142
8644416b7ffffff,73.0,,250758.21500000003,3435.044041095891
8644416c7ffffff,1261.0,,5803168.58467,4602.0369426407615
8644416cfffffff,146.0,,84718.13221,580.2611795205479
8644416d7ffffff,1869.0,,7326754.39277,3920.1468126110217
8644416dfffffff,332.0,,1142707.88995,3441.8912347891564
8644416e7ffffff,229.0,,474896.01029,2073.781704323144
8644416efffffff,100.0,,176407.40472,1764.0740472
8644416f7ffffff,519.0,,796573.12987,1534.8229862620424
864441707ffffff,313.0,,307164.95316000003,981.3576778274761
86444170fffffff,37.0,,277333.65563,7495.504206216216
864441717ffffff,619.0,,4369490.60299,7058.950893360257
86444171fffffff,35.0,,391665.48774,11190.442506857144
864441727ffffff,100.0,,748656.82047,7486.5682047
86444172fffffff,132.0,,340347.89016999997,2578.3931073484846
864441737ffffff,791.0,,1397564.47122,1766.8324541340075
864441747ffffff,64.0,,40048.98372,625.765370625
86444174fffffff,83.0,,180281.01538,2172.0604262650604
864441757ffffff,1468.0,,2456392.5500600003,1673.2919278337877
86444175fffffff,4.0,,135532.3451,33883.086275
864441767ffffff,374.0,,1067378.62378,2853.9535395187168
86444176fffffff,49.0,,10174.67239,207.64637530612245
864441777ffffff,232.0,,134679.2548,580.5140293103448
864441787ffffff,183.0,,336272.55585,1837.55495
86444178fffffff,58.0,,135505.13486,2336.2954286206896
864441797ffffff,232.0,,1644182.03136,7086.991514482758
86444179fffffff,70.0,,1078139.52475,15401.993210714287
8644417a7ffffff,216.0,,167962.92095,777.6061155092592
8644417afffffff,171.0,,282400.77196,1651.4665026900584
8644417b7ffffff,106.0,,180200.24709000002,1700.002331037736
864441807ffffff,305.0,,283502.11925,929.5151450819671
86444180fffffff,670.0,,509870.99394,761.0014834925373
86444181fffffff,20.0,,1633.01471,81.6507355
864441827ffffff,966.0,,1264796.60996,1309.3132608281574
86444182fffffff,525.0,,1803350.2350599999,3434.952828685714
864441837ffffff,374.0,,399231.17681,1067.4630395989304
864441847ffffff,101.0,,636386.1115,6300.852589108911
86444184fffffff,130.0,,582936.2162499999,4484.124740384615
864441857ffffff,837.0,,953659.18585,1139.3777608721625
86444185fffffff,181.0,,298936.84724000003,1651.5847913812156
864441867ffffff,135.0,,155757.76902,1153.761252
86444186fffffff,20.0,,37196.48758,1859.8243790000001
864441877ffffff,410.0,,238810.03746999998,582.4635060243902
864441887ffffff,698.0,,9034191.2123,12942.967352865331
86444188fffffff,2098.0,,28374781.11606,13524.68118020019
864441897ffffff,568.0,,22648701.98561,39874.47532677817
86444189fffffff,20999.0,,1622141749.5528,77248.52371792942
8644418a7ffffff,653.0,,1154767.67735,1768.403793797856
8644418afffffff,64.0,,16275.15686,254.2993259375
8644418b7ffffff,573.0,,4718733.29375,8235.136638307156
8644418c7ffffff,724.0,,2358687.1056,3257.855118232044
8644418cfffffff,1148.0,,10392442.32449,9052.650108440766
8644418d7ffffff,908.0,,55004367.5151,60577.497263326
8644418dfffffff,935.0,,2284723.1377,2443.5541579679143
8644418e7ffffff,768.0,,1668773.49611,2172.8821563932293
8644418efffffff,1516.0,,4881791.78716,3220.1792791292874
8644418f7ffffff,448.0,,341771.99479,762.8839169419643
864441907ffffff,336.0,,789700.95498,2350.30046125
86444190fffffff,91.0,,115963.08666,1274.3196336263736
864441917ffffff,209.0,,365019.00595,1746.5024208133973
86444191fffffff,195.0,,183190.57874,939.4388653333333
864441927ffffff,296.0,,1237684.43857,4181.36634652027
86444192fffffff,299.0,,240898.99299,805.6822508026755
864441937ffffff,319.0,,536185.61885,1680.8326609717867
864441947ffffff,141.0,,735999.1547900001,5219.852161631206
86444194fffffff,137.0,,1050325.10283,7666.60659
864441957ffffff,316.0,,895955.85907,2835.303351487342
86444195fffffff,276.0,,409251.84409,1482.7965365579712
86444196fffffff,39.0,,723769.8654400001,18558.20167794872
864441977ffffff,60.0,,315414.218,5256.903633333333
864441987ffffff,1225.0,,7424117.3847,6060.503987510205
86444198fffffff,16.0,,,
864441997ffffff,630.0,,828361.14878,1314.8589663174605
86444199fffffff,589.0,,672009.00771,1140.9321013752124
8644419a7ffffff,1521.0,,12742403.65227,8377.648686568047
8644419afffffff,192.0,,203161.66854,1058.1336903125
8644419b7ffffff,275.0,,58473.10123,212.62945901818182
864441a07ffffff,352.0,,514609.67511,1461.9593042897727
864441a0fffffff,200.0,,255220.37514,1276.1018757
864441a17ffffff,81.0,,2709743.99046,33453.629511851854
864441a1fffffff,121.0,,95961.55146,793.0706732231405
864441a27ffffff,43.0,,85313.31324,1984.0305404651162
864441a2fffffff,180.0,,183425.4295,1019.0301638888889
864441a37ffffff,116.0,,271899.1886,2343.958522413793
864441a47ffffff,268.0,,645492.3165099999,2408.5534198134324
864441a4fffffff,96.0,,118957.57985000001,1239.1414567708334
864441a57ffffff,287.0,,420808.95654,1466.2332980487804
864441a5fffffff,1789.0,,2426909.89848,1356.5734480044719
864441a67ffffff,26.0,,121044.843,4655.570884615385
864441a6fffffff,321.0,,287490.52666,895.6091173208722
864441a77ffffff,73.0,,147569.64727,2021.50201739726
864441a87ffffff,279.0,,223128.99663,799.7455076344087
864441a8fffffff,836.0,,546810.00564,654.0789541148325
864441a97ffffff,372.0,,103714.50933,278.8024444354839
864441a9fffffff,85.0,,462788.57117999997,5444.571425647058
864441aa7ffffff,65.0,,252767.9752,3888.7380799999996
864441aafffffff,133.0,,69878.88834,525.4051754887219
864441ab7ffffff,2092.0,,14001552.68708,6692.902814091778
864441ac7ffffff,1067.0,,5505833.23793,5160.106127394564
864441acfffffff,208.0,,308267.45596,1482.055076730769
864441ad7ffffff,296.0,,285969.99305,966.1148413851352
864441adfffffff,144.0,,166067.07486,1153.2435754166665
864441ae7ffffff,3.0,,7203.70167,2401.23389
864441aefffffff,137.0,,344600.06541,2515.32894459854
864441af7ffffff,149.0,,154427.40414,1036.4255311409395
864441b07ffffff,63.0,,228769.0648,3631.2549968253966
864441b0fffffff,31.0,,1001022.25502,32291.040484516132
864441b17ffffff,271.0,,924128.55739,3410.0684774538745
864441b1fffffff,147.0,,290570.19257,1976.6679766666668
864441b27ffffff,53.0,,187390.77911,3535.67507754717
864441b2fffffff,40.0,,111721.46904,2793.036726
864441b37ffffff,82.0,,204296.14087,2491.416352073171
864441b47ffffff,10.0,,235779.95315000002,23577.995315
864441b4fffffff,31.0,,59158.3203,1908.3329129032259
864441b67ffffff,24.0,,388429.333,16184.555541666667
864441b6fffffff,12.0,,353221.79370000004,29435.149475000002
864441b77ffffff,2.0,,86763.27,43381.635
864441b87ffffff,345.0,,665143.9426899999,1927.9534570724636
864441b8fffffff,131.0,,122068.10283999999,931.8175789312977
864441b97ffffff,248.0,,38908515.532120004,156889.17553274197
864441b9fffffff,177.0,,125685.58855,710.0880709039548
864441ba7ffffff,17.0,,41795.31,2458.5476470588233
864441bafffffff,259.0,,351484.18871,1357.0818096911198
864441bb7ffffff,26.0,,511276.2161,19664.46985
864441c07ffffff,628.0,,2341280.70125,3728.1539828821656
864441c0fffffff,352.0,,426487.10299,1211.6110880397728
864441c17ffffff,1149.0,,4598338.6516,4002.035379982594
864441c1fffffff,770.0,,2695740.09685,3500.9611647402594
864441c27ffffff,850.0,,1552969.23792,1827.0226328470587
864441c2fffffff,658.0,,1529165.13864,2323.9591772644376
864441c37ffffff,843.0,,2150889.80704,2551.4707082325026
864441c47ffffff,1301.0,,2571200.3506,1976.3261726364335
864441c4fffffff,4187.0,,18315179.5319,4374.2965206353
864441c57ffffff,575.0,,865418.80124,1505.076176069565
864441c5fffffff,1337.0,,1821507.2049399999,1362.3838481226626
864441c67ffffff,224.0,,1229387.9677,5488.339141517857
864441c6fffffff,3102.0,,109689643.328,35360.94240103159
864441c77ffffff,311.0,,1400221.22216,4502.319042315112
864441c87ffffff,475.0,,626264.61647,1318.4518241473684
864441c8fffffff,108.0,,166849.20337,1544.9000312037037
864441c97ffffff,91.0,,72094.2666,792.2446879120879
864441c9fffffff,103.0,,1348141.47921,13088.752225339806
864441ca7ffffff,5315.0,,113005806.94426,21261.67581265475
864441cafffffff,888.0,,929972.65606,1047.266504572072
864441cb7ffffff,146.0,,186007.24323000002,1274.0222139041098
864441cc7ffffff,955.0,,918217.93686,961.4847506387434
864441ccfffffff,1500.0,,7260341.9454,4840.227963599999
864441cdfffffff,963.0,,1315194.83408,1365.7267228245066
864441ce7ffffff,1212.0,,1270108.77551,1047.944534249175
864441cefffffff,402.0,,274910.46791,683.8568853482587
864441cf7ffffff,117.0,,199907.59934000002,1708.6119601709404
864441d07ffffff,280.0,,1255856.05763,4485.200205821428
864441d0fffffff,100.0,,310185.59011,3101.8559010999998
864441d17ffffff,619.0,,1474980.84757,2382.844664894992
864441d1fffffff,960.0,,3347428.6759,3486.9048707291668
864441d27ffffff,77.0,,796620.35262,10345.718865194805
864441d2fffffff,649.0,,8889476.033640001,13697.189574175656
864441d37ffffff,4592.0,,90555300.6624,19720.230980487806
864441d47ffffff,385.0,,685892.95716,1781.5401484675324
864441d4fffffff,562.0,,7732029.71864,13758.05999758007
864441d57ffffff,30.0,,1410.2763,47.00921
864441d5fffffff,371.0,,955439.9468,2575.309829649596
864441d67ffffff,77.0,,1369282.0187600001,17782.88336051948
864441d6fffffff,1522.0,,6613745.83376,4345.43090260184
864441d77ffffff,164.0,,386978.17594,2359.6230240243904
864441d87ffffff,2485.0,,18989931.364299998,7641.823486639838
864441d8fffffff,2611.0,,151868777.328,58164.98557181157
864441d97ffffff,1407.0,,8349126.50657,5933.991831250889
864441d9fffffff,374.0,,241093.14385,644.6340744652406
864441da7ffffff,1498.0,,21206899.010759998,14156.808418397863
864441dafffffff,1922.0,,10376924.81874,5399.024359386056
864441db7ffffff,2946.0,,45256726.05614,15362.0930265241
864442007ffffff,357.0,,939598.3998,2631.9282907563024
86444200fffffff,354.0,,2181221.83253,6161.643594717513
864442017ffffff,927.0,,11915329.5517,12853.645686839267
86444201fffffff,893.0,,1721095.5762999998,1927.318674468085
864442027ffffff,425.0,,938271.41106,2207.697437788235
86444202fffffff,633.0,,1798383.46297,2841.0481247551343
864442037ffffff,426.0,,596375.22058,1399.9418323474179
864442047ffffff,2660.0,,7347497.1232,2762.2169636090225
86444204fffffff,6127.0,,139279330.2195,22732.059771421576
864442057ffffff,455.0,,2281978.6754,5015.3377481318685
86444205fffffff,653.0,,9071255.62867,13891.662524762633
864442067ffffff,1972.0,,65473885.189100005,33201.767337271805
86444206fffffff,10503.0,,666836678.0117,63490.115015871655
864442077ffffff,1230.0,,3209863.4274999998,2609.64506300813
864442087ffffff,459.0,,694776.4172,1513.674111546841
86444208fffffff,505.0,,2154771.5098,4266.874276831683
864442097ffffff,561.0,,783599.07726,1396.7897990374333
86444209fffffff,431.0,,603696.6916299999,1400.688379651972
8644420a7ffffff,1806.0,,55056288.3753,30485.20951013289
8644420afffffff,730.0,,3287426.5028,4503.323976438356
8644420b7ffffff,355.0,,1242121.86923,3498.9348429014085
8644420c7ffffff,658.0,,1495500.771,2272.7975243161095
8644420cfffffff,768.0,,993642.3790600001,1293.8051810677084
8644420d7ffffff,777.0,,1279651.11169,1646.9126276576576
8644420dfffffff,513.0,,1198786.7474,2336.816271734893
8644420e7ffffff,357.0,,1576186.4351000001,4415.088053501401
8644420efffffff,768.0,,1662061.66364,2164.1427911979167
8644420f7ffffff,356.0,,1200460.818,3372.080949438202
864442107ffffff,593.0,,1726461.7092499998,2911.4025451096118
86444210fffffff,544.0,,911816.02231,1676.132393952206
864442117ffffff,396.0,,1207681.1306399999,3049.6998248484847
86444211fffffff,446.0,,1076427.4429,2413.5144459641256
864442127ffffff,564.0,,665156.31485,1179.3551681737588
86444212fffffff,937.0,,669743.98915,714.7748016542156
864442137ffffff,663.0,,978051.56019,1475.1908901809954
864442147ffffff,561.0,,1282279.0967,2285.7024896613193
86444214fffffff,1607.0,,33050892.5583,20566.82797654014
864442157ffffff,639.0,,2101441.6836,3288.641132394366
86444215fffffff,805.0,,3301564.8143,4101.32275068323
864442167ffffff,721.0,,11240386.5031,15589.995149930652
86444216fffffff,399.0,,983619.2777,2465.2112223057643
864442177ffffff,494.0,,1415449.4608,2865.282309311741
864442187ffffff,544.0,,983183.02394,1807.3217351838234
86444218fffffff,742.0,,702428.39597,946.6689972641509
864442197ffffff,502.0,,762628.2022,1519.1796856573706
86444219fffffff,659.0,,895059.14974,1358.208117966616
8644421a7ffffff,916.0,,1949260.2864,2128.013413100437
8644421afffffff,347.0,,710523.98164,2047.6195436311239
8644421b7ffffff,1289.0,,1533926.29544,1190.012641923972
864442207ffffff,876.0,,1585758.4827,1810.2265784246576
86444220fffffff,1185.0,,3241588.3874,2735.51762649789
864442217ffffff,637.0,,1001076.9391,1571.5493549450548
86444221fffffff,2357.0,,24363198.6817,10336.528927322868
864442227ffffff,417.0,,1037900.3678,2488.9697069544363
86444222fffffff,922.0,,2576598.8325,2794.5757402386116
864442237ffffff,1023.0,,7249381.632999999,7086.3945581622675
864442247ffffff,268.0,,671919.88964,2507.163767313433
86444224fffffff,161.0,,1399459.789,8692.296826086957
864442257ffffff,736.0,,1975066.75254,2683.5146094293477
86444225fffffff,419.0,,845398.5844,2017.6577193317423
864442267ffffff,301.0,,1132430.22061,3762.22664654485
86444226fffffff,69.0,,335641.9041,4864.375421739131
864442277ffffff,360.0,,884296.9367999999,2456.3803799999996
864442287ffffff,480.0,,1218473.7539000001,2538.486987291667
86444228fffffff,628.0,,1586873.5285,2526.868675955414
864442297ffffff,279.0,,779063.31553,2792.3416327240143
86444229fffffff,362.0,,430937.08135,1190.4339263812155
8644422a7ffffff,825.0,,2291831.25346,2777.977276921212
8644422afffffff,1031.0,,3679293.8388,3568.6652170708053
8644422b7ffffff,578.0,,1821474.0758,3151.3392314878893
8644422c7ffffff,1171.0,,1811514.129,1546.9804688300596
8644422cfffffff,497.0,,568780.9180000001,1144.428406438632
8644422d7ffffff,597.0,,859067.0779,1438.9733298157455
8644422dfffffff,1689.0,,41203248.6938,24395.05547294257
8644422e7ffffff,1823.0,,191584470.8862,105092.96263642349
8644422efffffff,1015.0,,7417283.305799999,7307.668281576354
8644422f7ffffff,10538.0,,867992465.3688,82367.8558899981
864442307ffffff,740.0,,4879698.0027,6594.1864901351355
86444230fffffff,673.0,,1231340.3691,1829.6290774145616
864442317ffffff,1537.0,,3310090.2321,2153.604575211451
86444231fffffff,650.0,,1327362.135,2042.0955923076924
864442327ffffff,361.0,,1788428.27235,4954.094937257618
86444232fffffff,341.0,,355349.9054,1042.0818340175954
864442337ffffff,2753.0,,291306837.2674,105814.32519702145
864442347ffffff,228.0,,924932.6216,4056.7220245614035
86444234fffffff,202.0,,1010020.87029,5000.103318267326
864442357ffffff,344.0,,699650.3956,2033.8674290697675
86444235fffffff,297.0,,578618.95364,1948.211965117845
864442367ffffff,198.0,,978188.57304,4940.3463284848485
86444236fffffff,118.0,,231882.50713,1965.1059926271187
864442377ffffff,380.0,,1866891.06551,4912.871225026316
864442387ffffff,193.0,,900679.7896400001,4666.734661347151
86444238fffffff,643.0,,877335.67878,1364.4411800622083
864442397ffffff,299.0,,644821.1134,2156.5923525083613
86444239fffffff,468.0,,1192384.40455,2547.829924252137
8644423a7ffffff,315.0,,1215429.98346,3858.507884
8644423afffffff,213.0,,531953.56976,2497.4345998122067
8644423b7ffffff,336.0,,955740.9926,2844.4672398809525
864442407ffffff,68.0,,292736.43194,4304.947528529411
86444240fffffff,289.0,,741239.95419,2564.844132145329
864442417ffffff,59.0,,148000.99765,2508.49148559322
86444241fffffff,674.0,,672759.99653,998.1602322403561
864442427ffffff,325.0,,1578419.03704,4856.673960123077
86444242fffffff,616.0,,988089.26317,1604.0410116396104
864442437ffffff,363.0,,1536302.76757,4232.239029118457
864442447ffffff,965.0,,960161.41217,994.9859193471502
86444244fffffff,610.0,,295447.62476,484.34036845901636
864442457ffffff,808.0,,6120998.14356,7575.492751930693
86444245fffffff,1002.0,,15920125.7925,15888.349094311377
864442467ffffff,1161.0,,1079539.0476,929.8355276485787
86444246fffffff,923.0,,750795.2191999999,813.4292732394365
864442477ffffff,497.0,,811789.58066,1633.379437947686
864442487ffffff,832.0,,1289472.43943,1549.8466820072115
86444248fffffff,417.0,,1467496.35704,3519.1759161630694
864442497ffffff,535.0,,450008.5298,841.1374388785047
86444249fffffff,315.0,,1156057.5875,3670.024087301587
8644424a7ffffff,194.0,,890068.2762,4587.980805154639
8644424afffffff,421.0,,780279.45166,1853.3953721140142
8644424b7ffffff,758.0,,3538739.7466,4668.522093139842
8644424c7ffffff,1105.0,,1733896.7127,1569.137296561086
8644424cfffffff,447.0,,1041579.13894,2330.154673243848
8644424d7ffffff,453.0,,813481.61846,1795.7651621633554
8644424dfffffff,663.0,,1399337.82817,2110.6151254449474
8644424e7ffffff,1491.0,,2922508.4629,1960.0995727028842
8644424efffffff,8051.0,,355129751.4897,44110.01757417712
8644424f7ffffff,186.0,,347761.15494000004,1869.6836287096776
864442507ffffff,806.0,,32593885.792439997,40439.064258610415
86444250fffffff,707.0,,1336717.5345,1890.6895820367752
864442517ffffff,57.0,,208632.75236,3660.223725614035
86444251fffffff,330.0,,1144272.0932,3467.4911915151515
864442527ffffff,2177.0,,2030232.0007,932.5824532384015
86444252fffffff,544.0,,366348.59352,673.4349145588235
864442537ffffff,484.0,,634369.03013,1310.6798143181818
